total_spend,spend_shopping,spend_travel,spend_fuel,spend_dining,spend_groceries,best_card_logic,most_used_card_sim
50923.99,13716.98,11523.73,20625.96,1512.22,3545.1,Tata Neu Infinity Credit Card,Millennia Credit Card
45545.59,11728.64,732.35,3443.86,16165.36,13475.38,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
13126.94,3748.88,3867.23,1049.23,3206.32,1255.28,Tata Neu Infinity Credit Card,Millennia Credit Card
52500.42,3773.86,12534.15,11384.42,11721.01,13086.97,Tata Neu Infinity Credit Card,Diners Club Black
13689.83,2727.83,2276.79,2837.97,3497.9,2349.33,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
49314.82,12045.87,12258.2,9630.1,3914.55,11466.1,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
33147.47,4952.56,5098.27,9405.77,5978.57,7712.3,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
40486.47,8423.33,6839.39,13938.97,9978.7,1306.09,Cashback Credit Card,Diners Club Black
28712.06,7182.63,1971.36,9208.78,3669.95,6679.35,Tata Neu Infinity Credit Card,Millennia Credit Card
49731.59,7835.64,10410.49,16316.54,6989.09,8179.84,Tata Neu Infinity Credit Card,Cashback Credit Card
38601.16,5750.56,16026.09,12293.27,593.64,3937.59,Tata Neu Infinity Credit Card,Cashback Credit Card
54369.98,7133.43,6104.17,8686.57,10344.52,22101.29,Tata Neu Infinity Credit Card,Millennia Credit Card
31653.33,8947.88,3847.09,6985.24,2236.82,9636.3,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
58133.45,10004.47,11873.62,1034.26,12317.52,22903.58,Tata Neu Infinity Credit Card,Diners Club Black
21740.81,506.18,5132.04,6352.9,5015.77,4733.91,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
31167.41,6804.77,7713.95,5793.22,2298.54,8556.93,Tata Neu Infinity Credit Card,Cashback Credit Card
9865.95,2429.09,1707.05,750.73,3198.28,1780.8,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
28810.65,4179.4,6351.88,4632.51,6346.17,7300.68,Tata Neu Infinity Credit Card,Cashback Credit Card
10767.75,2901.68,1552.07,1622.91,3217.21,1473.88,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
18080.14,7222.03,6041.59,180.32,2016.55,2619.66,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
56886.87,16818.99,3046.43,16538.26,3688.39,16794.81,Tata Neu Infinity Credit Card,Cashback Credit Card
49861.91,8754.13,1632.83,15293.97,2435.45,21745.53,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
42151.48,6377.63,7189.72,4082.95,10343.78,14157.42,Tata Neu Infinity Credit Card,Cashback Credit Card
37900.37,9536.72,4079.99,11644.86,11127.61,1511.2,Cashback Credit Card,Tata Neu Infinity Credit Card
57005.96,10912.47,6794.05,23678.01,8535.45,7085.98,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
54748.88,19855.85,987.34,9333.02,4118.92,20453.74,Tata Neu Infinity Credit Card,Cashback Credit Card
36048.82,3434.01,8663.37,10312.83,13036.14,602.46,Cashback Credit Card,Cashback Credit Card
46372.57,11104.55,17240.87,4773.41,11917.7,1336.04,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
11524.96,2632.94,1198.0,1075.64,4693.03,1925.35,Cashback Credit Card,Diners Club Black
12178.5,4353.56,3006.6,831.5,1311.43,2675.41,Tata Neu Infinity Credit Card,Cashback Credit Card
19971.15,4773.87,4577.15,5407.78,2894.84,2317.52,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
19562.04,5889.14,5444.18,4514.54,8.19,3705.99,Tata Neu Infinity Credit Card,Millennia Credit Card
17690.34,27.4,1886.95,1357.0,8287.46,6131.53,Cashback Credit Card,Diners Club Black
35250.12,4511.78,7507.84,7190.24,7391.94,8648.32,Tata Neu Infinity Credit Card,Cashback Credit Card
31000.27,9688.29,5526.6,9479.65,2865.64,3440.09,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
16415.84,2276.13,5553.6,1328.33,4719.94,2537.84,Tata Neu Infinity Credit Card,Millennia Credit Card
8985.17,1456.3,347.43,2574.54,1573.58,3033.33,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
53782.64,20861.2,16445.26,1131.68,13240.76,2103.74,Tata Neu Infinity Credit Card,Cashback Credit Card
57854.5,15926.29,16278.06,1940.9,19921.93,3787.32,Cashback Credit Card,Diners Club Black
26302.94,6599.2,2338.94,5913.86,5910.87,5540.08,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
13881.15,738.41,4232.66,1528.09,6776.39,605.61,Cashback Credit Card,Cashback Credit Card
52953.21,17688.43,16389.89,10241.36,4280.42,4353.11,Tata Neu Infinity Credit Card,Diners Club Black
36442.15,7493.33,1599.99,8015.98,9710.9,9621.96,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
12463.15,2781.03,1711.51,1996.81,497.77,5476.03,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
48682.67,11266.4,13835.53,8285.38,4492.73,10802.63,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
50656.86,11165.04,4430.11,2316.42,23691.46,9053.84,Cashback Credit Card,Diners Club Black
49096.57,10983.12,8112.46,12574.76,8040.23,9385.99,Tata Neu Infinity Credit Card,Diners Club Black
14424.51,5230.99,2451.38,183.5,13.41,6545.23,Tata Neu Infinity Credit Card,Cashback Credit Card
48307.34,19379.9,16427.78,2623.88,8699.07,1176.71,Tata Neu Infinity Credit Card,Diners Club Black
16338.66,5146.75,3921.09,1735.93,5353.27,181.62,Cashback Credit Card,Tata Neu Infinity Credit Card
45936.53,9275.57,441.34,25189.06,6447.76,4582.81,BPCL Octane Credit Card,Millennia Credit Card
26788.24,4030.56,3252.89,7895.06,5622.2,5987.52,Tata Neu Infinity Credit Card,Cashback Credit Card
16831.61,683.28,4188.68,2566.27,6987.33,2406.06,Cashback Credit Card,BPCL Octane Credit Card
37604.79,3477.25,2934.13,5894.08,11192.07,14107.26,Tata Neu Infinity Credit Card,Cashback Credit Card
26673.86,5913.18,5877.44,6435.63,2466.37,5981.24,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
25123.42,6397.99,1651.58,8901.99,4362.3,3809.56,Tata Neu Infinity Credit Card,Cashback Credit Card
44440.34,14940.98,5034.77,15694.06,1103.94,7666.6,Tata Neu Infinity Credit Card,Millennia Credit Card
22970.97,6953.46,5517.9,2361.2,758.5,7379.91,Tata Neu Infinity Credit Card,Millennia Credit Card
58581.98,17644.2,17946.96,14406.76,1166.64,7417.41,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
34897.72,1537.69,15242.37,3498.52,6949.38,7669.76,Tata Neu Infinity Credit Card,Millennia Credit Card
33101.04,5111.73,9829.43,2266.05,9648.03,6245.8,Tata Neu Infinity Credit Card,Millennia Credit Card
40051.46,9345.02,9705.05,3608.32,10580.67,6812.41,Tata Neu Infinity Credit Card,Cashback Credit Card
54403.41,7031.73,8207.31,14995.86,8933.76,15234.76,Tata Neu Infinity Credit Card,Diners Club Black
39194.79,9970.56,2850.52,17786.53,1875.94,6711.25,Tata Neu Infinity Credit Card,Cashback Credit Card
32637.6,1385.63,7837.82,7331.5,6541.9,9540.74,Tata Neu Infinity Credit Card,Diners Club Black
48897.94,14282.2,13236.43,2916.96,15755.98,2706.37,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
34642.77,9604.07,8884.03,5604.82,6479.54,4070.31,Tata Neu Infinity Credit Card,Millennia Credit Card
55870.54,7894.8,18503.02,8371.19,13460.66,7640.86,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
31088.55,1079.53,13048.87,288.58,6972.94,9698.63,Tata Neu Infinity Credit Card,Millennia Credit Card
42623.37,6118.64,9666.53,9179.47,6619.05,11039.68,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
14941.05,3009.23,3458.89,2261.63,2401.4,3809.9,Tata Neu Infinity Credit Card,Diners Club Black
35004.39,9214.5,8214.64,4048.91,5299.19,8227.14,Tata Neu Infinity Credit Card,Cashback Credit Card
33675.94,12475.81,10016.97,8875.84,74.71,2232.6,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
29837.76,1877.5,244.39,7998.96,12558.88,7158.02,Cashback Credit Card,Millennia Credit Card
11965.53,2330.53,1738.49,2115.37,2286.47,3494.67,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
41348.42,11628.93,11281.82,10439.22,2732.81,5265.64,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
41241.94,3543.54,10481.22,9312.38,10841.93,7062.86,Cashback Credit Card,BPCL Octane Credit Card
57388.52,15736.3,12626.71,7291.65,9477.17,12256.69,Tata Neu Infinity Credit Card,Cashback Credit Card
15644.57,2794.92,5417.31,2156.79,3277.92,1997.63,Tata Neu Infinity Credit Card,Diners Club Black
36375.54,5881.81,7911.46,6904.56,7523.6,8154.1,Tata Neu Infinity Credit Card,Diners Club Black
8772.37,783.81,1680.67,1106.74,1893.58,3307.57,Tata Neu Infinity Credit Card,Cashback Credit Card
18257.92,4603.84,1290.85,4820.01,6502.07,1041.15,Cashback Credit Card,Diners Club Black
13394.12,3594.07,4203.54,3637.77,624.94,1333.8,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
58413.29,6099.64,15576.11,14924.67,12081.04,9731.83,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
24118.24,7151.11,7185.71,2500.0,5493.17,1788.26,Tata Neu Infinity Credit Card,Cashback Credit Card
48501.37,17647.69,14581.66,209.68,14928.25,1134.1,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
38971.26,5149.9,19864.01,9966.51,3422.4,568.43,Diners Club Black,BPCL Octane Credit Card
10583.07,674.57,2788.23,1901.67,1842.56,3376.03,Tata Neu Infinity Credit Card,Millennia Credit Card
42267.93,4395.35,10105.15,2248.5,9144.21,16374.72,Tata Neu Infinity Credit Card,Diners Club Black
55867.9,3261.74,8969.02,19883.62,5011.24,18742.27,Tata Neu Infinity Credit Card,Millennia Credit Card
41864.87,19011.22,8264.72,3058.48,6072.56,5457.88,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
28703.88,4306.09,7749.14,6050.61,1228.13,9369.92,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
52693.39,18343.05,20050.11,7704.65,6467.63,127.95,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
18676.77,4450.36,630.84,5789.8,1807.95,5997.83,Tata Neu Infinity Credit Card,Diners Club Black
26665.21,2311.83,7787.36,7843.12,6797.0,1925.9,Cashback Credit Card,Cashback Credit Card
32771.89,8525.81,6748.41,5773.69,9367.43,2356.55,Tata Neu Infinity Credit Card,Millennia Credit Card
12705.58,2417.47,582.6,3376.05,4340.29,1989.17,Tata Neu Infinity Credit Card,Diners Club Black
8244.46,2205.62,1449.48,2106.07,1947.25,536.05,Tata Neu Infinity Credit Card,Cashback Credit Card
41891.1,12217.91,232.92,53.56,17851.64,11535.08,Tata Neu Infinity Credit Card,Millennia Credit Card
9477.99,1550.96,1959.31,1278.65,2099.05,2590.02,Tata Neu Infinity Credit Card,Cashback Credit Card
59457.08,11584.69,15033.97,19780.23,1542.41,11515.78,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
16508.89,5706.07,5208.86,1092.38,3452.47,1049.11,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
47394.07,9668.26,11476.0,7721.16,9437.2,9091.45,Tata Neu Infinity Credit Card,Diners Club Black
19236.31,5070.38,1708.85,5250.83,5433.65,1772.61,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
57971.3,1774.06,2766.5,28260.26,15133.4,10037.07,BPCL Octane Credit Card,BPCL Octane Credit Card
58300.01,3271.86,28811.02,2646.93,7095.24,16474.96,Tata Neu Infinity Credit Card,Millennia Credit Card
44102.35,2716.19,14750.04,11445.64,8811.64,6378.85,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
10919.86,2194.35,3775.91,1153.54,2716.05,1080.0,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
34124.3,5130.84,5558.91,7848.6,14468.22,1117.73,Cashback Credit Card,Cashback Credit Card
58598.64,10871.65,9492.63,17818.46,1834.5,18581.39,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
26835.37,6177.33,3745.94,7106.2,9231.04,574.86,Cashback Credit Card,Diners Club Black
20209.46,3871.75,1456.57,6004.23,1973.55,6903.36,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
45778.57,919.44,267.24,10512.4,20750.9,13328.59,Cashback Credit Card,Cashback Credit Card
21281.62,5130.05,1373.21,2883.41,7978.29,3916.66,Tata Neu Infinity Credit Card,Millennia Credit Card
34573.75,11748.66,83.33,10382.61,11620.12,739.03,Tata Neu Infinity Credit Card,Cashback Credit Card
11600.83,1020.81,2597.58,2280.93,1267.61,4433.91,Tata Neu Infinity Credit Card,Cashback Credit Card
35590.45,7962.62,1319.0,11749.42,1975.76,12583.65,Tata Neu Infinity Credit Card,Cashback Credit Card
38987.34,5690.56,1514.27,10365.34,8888.71,12528.46,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
39348.14,777.47,12324.51,130.88,14415.6,11699.69,Cashback Credit Card,Tata Neu Infinity Credit Card
8949.32,2593.98,104.42,2518.26,2103.61,1629.05,Tata Neu Infinity Credit Card,Cashback Credit Card
20339.42,647.12,6560.68,6063.1,1692.4,5376.12,Tata Neu Infinity Credit Card,Diners Club Black
27261.1,5198.11,4193.74,7010.72,7634.28,3224.25,Tata Neu Infinity Credit Card,Millennia Credit Card
43835.9,15874.61,3431.22,5636.37,504.24,18389.47,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
11081.25,3282.22,1511.43,2943.88,2573.55,770.16,Tata Neu Infinity Credit Card,Cashback Credit Card
26501.56,4582.26,680.28,14489.89,1455.94,5293.19,BPCL Octane Credit Card,Cashback Credit Card
28793.2,5072.1,3414.36,4181.93,2988.2,13136.61,Tata Neu Infinity Credit Card,Millennia Credit Card
14451.62,4057.19,725.11,4149.12,4194.2,1326.01,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
33172.0,3612.01,11148.9,3710.23,7104.06,7596.8,Tata Neu Infinity Credit Card,Cashback Credit Card
47758.52,5614.04,6532.67,10352.42,10608.38,14651.0,Tata Neu Infinity Credit Card,Cashback Credit Card
45203.53,11929.24,7961.21,5308.46,8660.97,11343.65,Tata Neu Infinity Credit Card,Cashback Credit Card
30398.68,1827.32,4447.36,5349.5,8348.28,10426.24,Tata Neu Infinity Credit Card,Cashback Credit Card
40749.46,14693.62,12339.2,10731.78,1979.03,1005.84,Tata Neu Infinity Credit Card,Diners Club Black
49994.76,14977.22,10433.67,14721.42,4151.29,5711.16,Tata Neu Infinity Credit Card,Diners Club Black
37286.36,9682.73,11837.05,5230.21,8928.1,1608.27,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
54735.95,14484.02,7013.58,12882.21,7320.93,13035.21,Tata Neu Infinity Credit Card,Diners Club Black
16094.15,3991.42,2341.38,3117.27,2691.75,3952.33,Tata Neu Infinity Credit Card,Diners Club Black
10649.78,3246.38,2247.2,2246.12,276.52,2633.56,Tata Neu Infinity Credit Card,Diners Club Black
27535.53,7965.97,6215.12,12467.01,816.19,71.25,BPCL Octane Credit Card,Tata Neu Infinity Credit Card
36852.37,1016.8,5535.9,8374.68,5209.74,16715.24,Tata Neu Infinity Credit Card,Diners Club Black
10843.17,1335.42,1618.65,1734.83,2467.25,3687.02,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
41325.64,10932.34,8546.63,15180.85,4843.69,1822.13,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
57233.74,16748.94,8999.09,11805.85,8269.65,11410.21,Tata Neu Infinity Credit Card,Millennia Credit Card
14141.12,5455.11,2652.94,3707.27,1987.9,337.9,Tata Neu Infinity Credit Card,Cashback Credit Card
41494.93,4359.08,15180.62,3926.37,14264.33,3764.53,Cashback Credit Card,Cashback Credit Card
59868.34,3644.78,5787.82,23178.93,9969.67,17287.15,Tata Neu Infinity Credit Card,Cashback Credit Card
21378.14,5106.55,5670.97,5567.27,4362.23,671.12,Tata Neu Infinity Credit Card,Diners Club Black
47301.15,10231.47,12196.33,3918.3,9651.22,11303.84,Tata Neu Infinity Credit Card,Cashback Credit Card
31430.2,4145.2,4426.29,11817.75,5241.97,5798.99,Tata Neu Infinity Credit Card,Diners Club Black
41918.58,3327.45,9760.36,10448.48,11032.29,7350.01,Cashback Credit Card,Tata Neu Infinity Credit Card
40903.49,12747.43,4532.74,13408.87,4460.41,5754.04,Tata Neu Infinity Credit Card,Millennia Credit Card
14861.51,716.25,2867.29,5311.68,3204.39,2761.91,BPCL Octane Credit Card,Cashback Credit Card
43252.52,9148.46,3899.91,8459.95,10344.54,11399.66,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
8204.19,709.72,3852.01,1313.61,1336.29,992.56,Diners Club Black,BPCL Octane Credit Card
9764.76,658.86,1702.55,2648.79,904.86,3849.7,Tata Neu Infinity Credit Card,Diners Club Black
52893.9,12092.88,18657.25,4136.29,12170.71,5836.77,Tata Neu Infinity Credit Card,Cashback Credit Card
26857.67,286.16,3069.82,6220.49,10907.24,6373.96,Cashback Credit Card,Millennia Credit Card
48961.31,10020.24,3263.6,7054.65,9957.44,18665.39,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
45493.44,13615.07,9765.41,8406.38,1878.31,11828.28,Tata Neu Infinity Credit Card,Millennia Credit Card
27995.66,220.28,3632.41,5358.11,4143.54,14641.32,Tata Neu Infinity Credit Card,Millennia Credit Card
14375.26,286.11,3340.06,5105.76,1412.85,4230.48,BPCL Octane Credit Card,BPCL Octane Credit Card
17134.3,843.97,3147.03,4188.35,4621.44,4333.51,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
47373.41,11482.26,3914.31,8871.85,10349.68,12755.31,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
53156.97,7312.85,16019.56,13822.73,930.64,15071.19,Tata Neu Infinity Credit Card,Millennia Credit Card
16124.25,3458.57,3443.28,3476.68,4788.02,957.71,Cashback Credit Card,Tata Neu Infinity Credit Card
38951.96,10336.88,4086.25,9196.67,8375.52,6956.64,Tata Neu Infinity Credit Card,Cashback Credit Card
55769.89,9894.46,8526.1,9674.26,12468.47,15206.59,Tata Neu Infinity Credit Card,Millennia Credit Card
55871.85,20596.59,2935.36,3722.77,3490.79,25126.34,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
33801.65,6122.31,6720.31,8122.05,8525.68,4311.29,Tata Neu Infinity Credit Card,Diners Club Black
37061.7,13848.57,382.08,8744.67,7926.31,6160.07,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
38768.3,9506.2,10233.48,9140.67,4807.85,5080.1,Tata Neu Infinity Credit Card,Cashback Credit Card
47872.05,10818.96,6690.65,7112.27,10832.66,12417.52,Tata Neu Infinity Credit Card,Diners Club Black
10167.02,911.7,2180.95,3162.12,2990.08,922.17,Cashback Credit Card,BPCL Octane Credit Card
35016.67,932.89,1663.74,15741.35,4308.76,12369.94,BPCL Octane Credit Card,Tata Neu Infinity Credit Card
12427.47,1995.46,1761.0,1932.58,147.97,6590.46,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
45346.21,8096.52,13390.61,15109.51,722.33,8027.24,Tata Neu Infinity Credit Card,Cashback Credit Card
13888.24,526.54,3286.33,2645.54,1078.0,6351.83,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
52721.73,14528.13,12862.19,9499.11,5330.0,10502.31,Tata Neu Infinity Credit Card,Cashback Credit Card
22459.2,4904.76,6228.95,6406.76,4788.08,130.66,Tata Neu Infinity Credit Card,Cashback Credit Card
39732.66,1055.42,12806.81,4311.79,3062.95,18495.7,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
40393.95,10450.43,7874.33,1835.65,10780.46,9453.07,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
41537.57,7082.54,14049.14,10399.14,4088.2,5918.55,Tata Neu Infinity Credit Card,Millennia Credit Card
10941.96,3122.73,1314.35,2959.42,2297.91,1247.55,Tata Neu Infinity Credit Card,Cashback Credit Card
46597.27,17477.1,9006.16,15608.83,2179.39,2325.79,Tata Neu Infinity Credit Card,Diners Club Black
56308.77,21791.57,7076.3,42.37,12867.57,14530.95,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
24308.23,2572.89,7355.32,1111.67,8980.85,4287.49,Cashback Credit Card,Cashback Credit Card
30862.22,9615.08,6630.37,1388.88,8020.13,5207.75,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
52546.05,8478.24,19910.39,761.57,11127.36,12268.49,Tata Neu Infinity Credit Card,Cashback Credit Card
39266.38,24.85,1815.47,8675.07,23796.85,4954.13,Cashback Credit Card,BPCL Octane Credit Card
26466.42,2247.75,4972.11,7923.9,4083.9,7238.75,Tata Neu Infinity Credit Card,Millennia Credit Card
36273.17,1875.34,10127.29,9415.41,4608.76,10246.37,Tata Neu Infinity Credit Card,Millennia Credit Card
51435.11,11529.69,11287.89,6991.34,3101.55,18524.64,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
26171.09,8953.31,6271.2,1120.19,2436.25,7390.14,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
26029.4,1801.5,10423.37,8818.59,2661.15,2324.79,BPCL Octane Credit Card,BPCL Octane Credit Card
28099.19,7061.82,5241.02,4250.36,4207.93,7338.06,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
17980.65,1915.96,740.31,7963.09,1288.73,6072.56,Tata Neu Infinity Credit Card,Millennia Credit Card
35331.24,1886.21,9094.86,1329.62,12612.91,10407.64,Cashback Credit Card,Tata Neu Infinity Credit Card
40325.86,8231.97,8370.12,7449.52,7429.87,8844.38,Tata Neu Infinity Credit Card,Millennia Credit Card
20484.6,533.53,1782.16,988.14,6614.39,10566.38,Tata Neu Infinity Credit Card,Millennia Credit Card
33744.15,7133.86,4856.23,8156.89,505.52,13091.66,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
54811.04,3558.06,13785.47,12100.34,9951.62,15415.56,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
